source_id,r_est,r_lo,r_hi
524101256981955200,3167.23196049589,2865.25123591433,3537.31984118526
508955656105078912,2878.82275958102,2569.07231500716,3268.27386481308
454818035714964992,3711.26141558939,3218.1908146919,4363.21470422589
460606178458202496,2963.60603423253,2690.46531657136,3295.51365235371
2925846208686847360,3582.79064110834,2070.45890509606,6020.3892892765
3033065329887176832,3534.33785979028,2349.59474346845,5574.7694944624
5619719034689699712,3463.41419685305,1994.21759864966,6244.03135848025
5598872195455300096,3649.87729460176,2257.23804925561,6348.3466036524
5519487696436448512,3409.10048320917,1259.89163736998,7026.94653862011
5523951954162196352,1166.24466975682,576.59845522019,3082.2321227576
5330393201358330368,2845.95436113517,1679.22236587027,4763.08617092514
5325643865184780928,576.748070347391,542.734141988771,615.224565503013
5259626507000805120,2764.55354065584,2283.92568354586,3478.59445460827
5258068872676324096,3016.90270884343,1850.96325280634,5633.93711835628
5354875996716359552,2411.1457311794,1055.43521270135,4678.28937420916
5258677937687741312,2503.57098847235,1161.96700433931,4974.85412196705
5258663747128860544,4538.85239658484,2876.36971177968,7146.51274253915
5255516704335204864,1592.65329470814,1105.76314554703,2729.32215737019
5255667676721130240,2019.83838134751,1216.97820665518,4020.19043166171
5354935645214448512,1779.87090733726,977.466535013915,3734.01683244663
5354936160627298944,4055.16100376621,2934.74573866857,5876.22711456747
5354933721069308800,3348.01050662799,1979.39891014938,5545.18668922909
5351916077056494464,1567.33093531437,260.963990841722,3646.74880399795
5351954663044515456,1762.33171951909,755.807078131331,3881.94037654772
5351742732171562112,3997.17281006144,2432.15911622173,6434.51105878906
5350728707570313344,1742.96283412805,1509.69306171345,2058.06887410776
5351231420610521216,3227.17591739229,2245.36245402309,4992.81859026966
5350348890728710016,4245.43858225088,2749.31596857678,6895.65342558464
5352881276474863616,2522.19035743102,1224.01995872361,4727.40625153054
5351279184968057856,3426.25308703616,2219.61488936378,5529.11634304218
5350472688865304192,4104.2363538869,2623.63536845179,6590.24022531376
5338415203835519488,2649.58629192978,2031.55069960519,3721.39905422257
5241974118409659136,5329.96917452771,3197.0159354038,8768.43838794319
5338453308788857344,2715.30541426128,1923.60277439646,4262.36828490544
5338863121715280384,2569.02244315571,1171.30302675391,5053.86297307223
5338420293420982272,4990.25987811981,3483.4600088715,7459.87783298238
5338377790385218816,3810.98416303812,2157.27868798782,6531.66024115272
5338742725200598784,953.45079798388,911.28283285092,999.631318582683
5337458736124737664,2582.68179522321,1108.08834216217,5356.86058747366
5338169536044743424,4096.72383843404,2683.65365506703,6596.72607959464
5338926820359475968,2433.08715717936,1254.75288576803,4795.69639825065
5340684114800160384,4509.48730109347,2985.16440490741,6904.1647116646
5338109750108140928,1316.63693886715,706.430877174664,3932.51069497398
5338102912519759616,2347.35202210796,2093.29613136903,2669.17911710923
5340429376023628032,4135.84151183249,3007.88916562745,6023.16461259108
5338533027697300608,2962.11986631843,1395.25741826089,5685.85678733603
5338721112925167104,4758.46064655065,3353.7351262114,7041.22858560416
5338069995887711872,3678.623574744,2160.75668540714,6445.09735071095
5337317174000897280,2943.59269391894,1419.70451517704,5820.60479830401
5337317174015472384,3628.95684612056,1953.47935747046,6547.39427807669
5240376596725780736,4387.47214042149,2337.38485883888,8137.97959190747
5337317723757015680,2151.29922702214,1050.42451581172,4927.9645127538
5337317723757761280,844.214284688005,453.434241717417,3609.33488877664
5339387313901461632,2433.03388866893,1741.41813060888,3795.09821459753
5337617787363935616,5435.0749351616,3932.00478610297,7873.34011548905
5337008894104600448,2983.58811540619,1801.04980345409,5582.05511773231
5337619019982534912,4838.79485928824,2950.50800087069,7801.95433373056
5337457464813578496,5270.08763324091,3321.67561654029,8257.06751927214
5337458117649139840,2464.98714372126,1165.16173665453,5213.62673186856
5337458736124728704,863.476022787294,565.158008611241,1803.34862794296
5337459526398862208,4302.33039531859,2570.16769631102,7154.0407670568
5337458736124737664,2582.68179522321,1108.08834216217,5356.86058747366
5339338797946183424,1208.80476747817,1139.0383331835,1287.48929073055
5339451772723311104,2831.82530441877,1369.16044936504,5352.34517450367
5337549548910711680,3091.43584452646,1666.29084628529,5732.09803073975
5337503433838737920,3620.39615470189,1884.74320293522,6423.61697379747
5334157040119290112,3095.2762587749,1634.85328158372,5768.88221630629
5334931405585387008,3561.71023325474,1860.31118086882,6279.24868570807
5335017923386174336,3651.09428057507,2022.69545657494,6292.47314583822
5335437490176382976,1562.18472109166,1443.35028278252,1701.83043433921
5334944393518493056,3341.40654664547,2289.76769406486,5319.65575935964
5335359287359810432,2926.98268766237,1371.24292459332,5520.18512817463
5335111480637510784,3608.54658338734,2083.89869214202,6135.56016234946
5334571727853903872,3396.3381657578,2617.17274634124,4703.43900159938
5335110729010868608,2827.42900668641,1622.72800873844,5196.04075975279
6057680668124627200,3993.85660805703,2780.12920762624,6124.65913818355
6058505576696127360,2280.25471047587,916.170814254817,4749.14929459319
6058515330563332224,2928.18400802195,1409.26377009823,5453.05544151414
6057852707338509952,5874.86219666212,3984.96813756429,8639.87314955525
6057860300840946688,2351.0024622674,845.160261225509,4829.94946823344
1584276378794074368,430.175144160262,422.381783333745,438.256072570069
6057844868988122368,324.056744457756,179.453807827976,2989.8113643281
6057797353798528768,1897.29595806679,1792.04731764809,2015.3870873268
6054419104290715136,2472.49534168308,1046.72107625364,5193.11866533865
6057874319618100608,4183.41088281069,3346.79049962464,5461.1341284512
6057874250879591552,4486.3484627638,2835.17400793472,7049.86766352407
6057819069126137856,2192.90929115341,1186.92958429741,4499.7561861145
6054579083236256896,2695.3627290126,1188.67036389241,5388.21234373159
6054573512657072000,3158.79425907904,1740.85882078462,5810.22071633688
6053874536812379136,4011.43734156574,3242.14786994732,5180.36271340492
6055107226766303488,2841.35098937264,1231.09692471993,5643.77925535999
6055253530542401792,708.435067554555,696.717368514768,720.546334084577
6055523353263302912,747.129046387154,422.924899264691,2694.53203459381
6055267136990442240,3423.12496595791,1781.02784519477,6116.64080163751
5863098892749829760,2523.08586788137,964.589126677418,5186.20506637592
5863160804684920192,3686.18694327919,2503.00859500142,5888.0000689284
5859002490464056832,583.527480799739,572.258708732854,595.240692369452
5863587488233364736,2810.04965391386,2382.06846085071,3411.15427731192
5863591469643493120,3987.83107563399,2611.39190207444,6327.14682897117
5863590202652950656,3161.19748493001,2705.89292504138,3786.2145575775
5863590786750350848,2799.07169994928,1366.70005549661,5277.08286147444
5863591710161763328,1817.76874586492,1415.02549060948,2509.8889512059
5863590786750350720,1088.26526114958,608.162479596371,3141.5523949841
5863590580588841472,2600.00004587609,1136.9448861335,5066.78588480805
5862449184468085376,1703.51066647151,1532.56068759733,1916.17733760288
5862527073667543936,4107.66982207128,2362.52137791794,6871.70659786686
5863402731609755392,1309.05458041476,782.049811517437,3073.53842955978
5859060386612592768,5124.24147523122,3660.05175168017,7638.0342453054
5869339308413910784,2802.01236369053,1241.61568644306,5366.33714459139
5869330374879248768,2851.09472464759,1738.75565181443,5061.8097765252
5869331916772745344,2073.51856414399,1229.36712993657,4132.80360365302
6062371592718399104,1042.21321320045,903.447128641766,1230.05918176201
5868604559799022208,1048.56595688431,606.489561460139,2876.71679663466
5868416577668625408,3080.14776673502,1605.47967985372,5576.87772141117
5868389261664999424,2497.01446726412,1180.83101713204,4929.73481224526
5868399810109854720,2673.19090724744,1154.71369819727,5176.19208800165
5870058079808245632,2484.03214001998,1160.53276187445,4825.95991918918
5865772149123442176,1853.00242074501,736.460581900243,4233.57189561673
5851518389653531264,4017.85708076239,2230.61720604023,7279.82819045167
5865881619255884672,2640.96014665718,2049.34536938066,3630.91165263519
5864303334709519744,2291.36658197086,1342.47079449079,4680.91062206573
5867436466129219072,3726.20904762942,2211.11203399036,6121.07958970925
5865633851166918912,3070.12802396342,1557.04658979017,5519.97232937561
5867460754144472320,1840.70671965228,1730.13910245721,1966.02036651262
5867190381683914496,2071.95033610452,1977.99996668708,2175.0664805804
5866436833942800512,2179.29793933688,1454.73358263569,3751.98161867087
5867245116723456640,606.933943439602,415.311459754312,1126.12885750149
5867250472542987264,3031.34549438668,2227.19734751509,4457.06710960037
5867726457996272128,3157.86165433695,1982.95526543997,5265.92059406897
5866807751609957888,2113.55250429864,850.440815675622,4395.64911956032
5866809950633652096,2604.08391341561,1155.46821081111,4981.08655572732
5866849838000722176,3956.7145665404,2420.48470333053,6355.1637175457
5852841205185034624,6426.30606994529,4205.09993867751,9687.13323827948
5866714048307630464,3650.57041324417,2380.24372730869,5831.45042897345
5891020578202225408,1178.0601583745,569.769290446,3485.86859785501
5878642688616450560,2077.00754826346,886.538248748152,4429.92595507923
5878463567004067328,1644.41061668538,1322.10814068121,2160.17090728788
5879151281480952192,4171.82487222787,2745.41141126685,6508.28184888748
5878049536447079168,2410.10569248167,1776.40238649246,3599.86997401485
5879138942019687168,4499.7673219276,2898.43469974061,6990.12318945169
5880657921645288576,1975.97650067327,1044.55224684875,4231.79466248052
5893772415322834048,3510.09991735857,1778.05606307823,6331.85736821455
5880396512755804672,635.432308754425,344.474546449235,3015.81919845958
5879692481708214912,2814.16444832811,1252.48260370906,5385.54984374058
5880368131600297216,2771.1947756068,1258.30739275135,5306.02644980388
5880326929976618880,3176.85047130265,1636.35613246631,5719.49991442515
5886518559137607424,2652.46054169127,1528.60404230711,4977.04958691906
5876976962888293376,1277.80320007404,1162.94065772311,1417.25719766551
5877141644788552192,1730.18783967523,1205.55626182717,2904.95939684191
5876964833876596608,2626.83655936005,1115.99830096294,5306.49502063427
5877180853567524480,2446.05171930032,1488.8892501437,4596.31763879874
5877170786166858368,2573.73856111669,1095.26599889693,5135.55986444239
5886422454940267904,2808.60459214138,1263.02583567866,5395.84155815748
5877096843995866368,2046.61717064674,766.020346524702,4688.93685574162
5883375467708208512,3343.31111983833,1714.51670195305,5977.2778763205
5875597007100185344,5010.00616941655,3041.05996776391,8149.26720905408
5883022627547756672,3522.96113666525,2181.63967978523,6002.8093910799
5883565507116871936,1573.97157103465,770.255841380123,4097.50343709003
5885318403531401856,2397.1612947512,896.490866073519,4916.7760596306
5885229136926450560,3295.90415837431,1923.94711746299,5779.43683503858
5885908051003105792,2664.26110803357,1364.35803236224,5079.21392603485
5884968518312935680,1932.24666296805,1043.16626857465,4211.15927412404
5981197161801064576,2715.69161886329,1260.55399951193,5183.71271663588
5981731313996265856,2186.9696005876,950.954185950055,4557.76040826397
5981253580495622272,3353.46319711833,2656.54801350554,4455.34740460276
5980810026324515584,3453.54761521424,2464.05995475139,5256.68604956077
5981895901447578752,1819.05201002452,893.114951768416,4132.54841337712
5981687952006591104,1110.96459936005,522.303216581731,3582.69249740668
5981439191798499968,1422.6025333166,525.371859244172,3938.00198833745
5981627719376721536,3156.44390226687,1751.58209186021,5587.27027013827
5832804083259457280,3986.4363982903,1874.31013526995,7475.97998224832
5980968596518111744,3719.66943429255,2240.74999112951,6228.05994443803
5983165184550440064,3887.07657477026,3010.42314065291,5294.65685458664
5983294716453225984,2503.90033381891,1621.60795026153,4360.72746262277
5983191259275477632,2987.2549247611,1639.98129973261,5365.36525531877
5933417849687202432,2839.24654261599,1765.74497484556,5016.20387186065
5935026293427806208,911.076466136657,684.016087560939,1355.76800547758
5990341696939357824,3705.64169602994,1959.85541391033,6499.06660753968
5935075122910750464,2715.67698406028,1565.89534446573,4987.29188118632
5935102709480822528,3806.85398048412,2503.55871564301,6055.25351679543
5935315911661760512,1965.14935770377,1423.97020289349,3044.20013188125
5941454725597289728,2048.06856653718,1505.60464810701,3090.64557399156
5941487199875367168,2219.92075194449,1787.9133730442,2900.4198399652
5935229191998211840,2743.33316879867,2517.66875904527,3011.99188773358
5942225624979271808,2963.05017565496,1649.51508186747,5336.38145779749
5942228648692075520,1953.08857915044,1624.63659081331,2437.38788214798
1409735466299315328,1248.34671965687,787.625655893184,2135.04330445427
5941373847066936320,2493.19640340144,1047.39771515416,4986.88098303143
5941958512373482240,1229.41367154234,658.405752270324,3419.91119577455
5941970533996199168,1717.3712216103,817.705435183406,4078.91827092184
5941953324054964096,3565.44309902734,1955.86083286547,6115.34220522202
5943650763889198848,3690.71465557016,2096.76730647849,6237.17622488247
5943646262761882624,3217.17805150242,1795.72350666427,5676.98393461081
5943646262792508800,1390.28121265303,1293.68006141229,1502.12401545837
5943646365844066688,1489.67526720208,480.636535659731,4006.96638091156
5943634301245386368,2851.86557420566,1351.61549451041,5357.32771004364
5943640387242996096,3905.80303856127,2240.14311966336,6499.78922077788
5943638875415226496,3101.88944553026,1590.90873235539,5604.78322395759
5943638806728443904,4088.68149026417,2545.34560040653,6566.77068215384
5941213902506511616,2799.52819695574,1304.61058065279,5310.94401375205
5941213455829789184,1692.28578987929,680.867007612114,4195.54215495563
5943660900019211392,2087.59689795776,1063.30335038778,4442.0628996243
5943661037458253056,1774.03358955595,606.587867790446,4227.07484804425
5941113091010691968,1019.68353351512,762.725834130343,1526.17834126621
5968681214773538560,2675.51800399115,1046.0070167395,5351.81399957696
5943671860780520960,4151.42182746041,2571.3735650465,6666.02216871407
5942858325222211584,995.262107016017,727.281820480168,1560.1380801746
5942853785429185024,3179.41429208779,1977.20988433013,5423.35676571691
5942861177125647104,2223.72807779872,1507.83816429215,3769.47656064047
5942861108406168704,4543.04088939338,3432.12240047985,6329.74504408429
5943031223472319744,2704.97848669943,1213.87502848354,5217.19627588929
5942966970706993664,2381.24363801038,1163.67488543124,4783.37693021545
5943345679443961088,3579.90567699902,1993.74453509226,6127.88286817187
5943347500510122112,2791.00497233837,1661.11608704268,5022.76810619361
5943347539154904576,2563.68011898547,1122.14373173706,5020.15533716398
5943347539154890880,1639.42124794068,682.774976840369,4113.17122226141
5943347539154902016,2214.37578880099,1061.49845366606,4631.20166923606
5943347539154902016,2214.37578880099,1061.49845366606,4631.20166923606
5943347431790647680,2141.0554210326,1013.39903205595,4554.93516766119
5943544622339092608,2508.59735736943,1310.11547809667,4904.83928903104
5941015818611511808,2403.60383717165,969.048432504719,4951.38680335717
5967329429653321728,1934.43699353012,1725.12056352901,2199.59336041446
5967329433955183744,2789.34480566648,1383.8891480064,5252.98666352152
5967329433955124480,1307.50358015497,879.985502498788,2405.0521886977
5967326101060432128,3461.26282732003,2091.53604747514,5845.30940801347
5967326101060465664,3675.05583163048,2147.75462464333,6174.44468706963
5967329468335393280,2854.8263793818,2456.46286256273,3397.03444806856
5967326479017644928,3190.35949778075,1711.40115434328,5678.91072265387
5967326479019438080,2774.93306886284,1281.40968400114,5293.42571192585
5967326479017644928,3190.35949778075,1711.40115434328,5678.91072265387
5967326479017609088,3620.10763971376,2063.32571629985,6147.94032710033
5967329571394179456,1173.68025257172,609.276082692266,3517.9845113358
5967326616456653824,1944.30344960647,1213.44579616295,3770.51698101622
5967326479017539840,2527.34639404101,1124.84070433109,5012.11365802449
5967326513377380480,2374.68045998001,1437.72915466756,4452.36767190467
5967326032361502080,2517.54031221949,1136.50192928385,4990.82754711716
5967326616456678528,1616.98138628423,807.384638661286,3963.88627806947
5967325821880479488,3003.01838742233,1597.60849041075,5481.57556637717
5967334102578265088,1555.68470613375,961.611868969758,3256.11969277047
5940185893476113920,2656.54236480562,1201.42858690419,5194.41247443929
5967973610319540608,2208.11291351674,1027.35797746273,4634.45489857314
5968009786831757056,4617.94510097154,3084.99780474279,7083.49502650204
5969944725430819712,4635.28484609864,2940.3619523904,7304.71315618118
5964998052694327296,1346.92309142107,693.807091811172,3707.65796739639
5964897451664126720,1663.15498113434,710.341544443049,4166.81280008412
5964509221006748160,2879.27531859577,2090.58438850349,4344.29231364439
5963850750976314880,4830.98900610503,3006.367184037,7606.27718793582
5963675516302236288,3049.7577047995,1451.4310488829,5752.68923161366
5963482032309573376,4167.28140025804,2768.72715966776,6671.96344499558
5973119118586588672,1816.95787588776,718.266510132392,4466.20195525804
5973119118586588672,1816.95787588776,718.266510132392,4466.20195525804
5973119114286449920,1020.95307098064,822.32450817122,1342.43813638741
5973119152957854080,3169.47912136125,1545.65527309066,5866.1562000764
5973122829450029952,1539.30686108106,1444.42155565072,1647.2461853555
5973548542296399232,1241.73623512025,846.888083097614,2250.49428939397
5973486763491180160,3385.79122533403,1715.39247992278,6146.9761713001
1340063163954637824,3592.85690241553,3001.05807257732,4408.0950733088
5979180721889888768,4952.34073280611,3284.60465894219,7961.50656280188
5973659318098585984,669.944728787578,393.576857653813,2266.56563904231
5952909437735940480,4829.02937994966,3801.52619932075,6447.54712511775
